NO,Kode Accurate,NAMA BARANG,STATUS,CP,SP,PRICE,TANGGAL UPDATE,KATEGORI,NAMA BRAND,Stok Sistem,NON AKTIF
2439,2508000074,"NEW MONITOR SKYWORTH H27G10U 27"" IPS 2160p 4K UHD 160Hz",READY,"Rp4.463.063,00","Rp4.900.000,00","Rp4.650.000,00",16/12/2025,"MONITOR 27""",SKYWORTH,5,TIDAK
2440,2508000073,"NEW MONITOR SKYWORTH H27G30Q 27"" IPS 1440p 2K QHD 180Hz",READY,"Rp2.038.739,00","Rp2.750.000,00","Rp2.250.000,00",16/12/2025,"MONITOR 27""",SKYWORTH,3,TIDAK
2441,2508000116,NEW MONITOR STAND OXIMUS C126 - C126HM,KOSONG,,,,,MONITOR STAND,OXIMUS,,TIDAK
2442,2508000119,NEW MONITOR STAND OXIMUS C200,KOSONG,,,,,MONITOR STAND,OXIMUS,,TIDAK
2443,2508000115,NEW MONITOR STAND OXIMUS C820L,KOSONG,,,,,MONITOR STAND,OXIMUS,,TIDAK
2444,2508000117,NEW MONITOR STAND OXIMUS EV10 DRAWWER BLACK - EV10DHM,KOSONG,,,,,MONITOR STAND,OXIMUS,,TIDAK
2445,2508000118,NEW MONITOR STAND OXIMUS EV10 DRAWWER WHITE - EV10DPH,KOSONG,,,,,MONITOR STAND,OXIMUS,,TIDAK
2446,2505000069,NEW MONITOR STAND REXUS RGB TRANT FP03 USB HUB 3.0 - BLACK,KOSONG,"Rp229.800,00","Rp320.000,00","Rp255.000,00",14/12/2025,MONITOR STAND,REXUS,,TIDAK
2447,2505000070,NEW MONITOR STAND REXUS RGB TRANT FP03 USB HUB 3.0 - WHITE,READY,"Rp229.800,00","Rp320.000,00","Rp255.000,00",30/12/2025,MONITOR STAND,REXUS,6,TIDAK
2448,2511000102,NEW MONITOR VIEWSONIC TD1655 16” USB-C MULTI TOUCH IPS,KOSONG,,,,,,VIEWSONIC,5,TIDAK
2449,2511000100,NEW MONITOR VIEWSONIC VX2479A-HD-PRO 24” 240Hz IPS,READY,"Rp1.486.500,00","Rp1.800.000,00","Rp1.650.000,00",29/12/2025,"MONITOR 24""",VIEWSONIC,10,TIDAK
2450,2511000101,NEW MONITOR VIEWSONIC VX2779A-HD-PRO 27” 240Hz IPS,READY,"Rp1.891.890,00","Rp2.299.000,00","Rp2.000.000,00",30/12/2025,"MONITOR 27""",VIEWSONIC,10,TIDAK
2451,2503000339,NEW MONITOR XIAOMI A22I 21.45 INCH FHD 16:9 FLAT VA 99% SRGB 75HZ 3Y,READY,"Rp857.143,00","Rp1.050.000,00","Rp950.000,00",16/12/2025,"MONITOR 22""",XIAOMI,4,TIDAK
